"satisfaction","customer_type","age","travel_type","cabin_class","flight_distance","seat_comfort","time_convenient","food_drink","gate_location","wifi","entertainment","online_support","ease_booking","onboard_service","legroom","baggage","checkin","cleanliness","online_boarding","dep_delay","arr_delay","arr_delay_extra"
"satisfied","Loyal Customer",37,"Business travel","Business",54,2,2,2,2,4,4,2,5,5,5,4,3,5,2,0,0,-0.757464267003349
"satisfied","Loyal Customer",47,"Business travel","Business",3033,4,4,4,4,4,4,4,4,4,4,4,3,4,5,86,80,-4.93848859839428
"satisfied","Loyal Customer",60,"Business travel","Business",2404,5,5,5,5,5,4,5,4,4,4,4,3,4,4,15,0,-15.4402010689901
"satisfied","Loyal Customer",57,"Business travel","Business",2642,1,1,1,1,5,5,5,5,3,5,1,5,5,5,1,0,-1.7363133871358
"satisfied","Loyal Customer",45,"Business travel","Business",2458,5,5,5,5,3,4,4,4,4,4,4,5,4,5,15,13,-2.44020106899014
"satisfied","Loyal Customer",58,"Business travel","Business",92,5,5,5,5,3,5,5,4,4,4,5,5,4,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",36,"Business travel","Business",3214,3,3,3,3,1,4,5,5,5,5,5,1,5,2,1,5,3.2636866128642
"satisfied","Loyal Customer",24,"Business travel","Business",4384,1,1,3,1,4,4,4,4,4,4,4,4,5,4,12,2,-10.5036537085928
"satisfied","Loyal Customer",58,"Business travel","Business",2950,4,4,4,4,3,5,5,5,5,5,5,5,5,3,11,7,-4.52480458846033
"satisfied","Loyal Customer",71,"Business travel","Business",395,5,5,5,5,5,2,1,4,4,4,4,1,4,4,4,0,-4.67286074753316
"satisfied","Loyal Customer",60,"Business travel","Business",1943,4,4,4,4,2,4,5,5,5,5,5,4,5,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",42,"Business travel","Business",948,1,1,1,1,3,5,5,5,5,5,5,4,5,3,0,4,3.24253573299665
"satisfied","Loyal Customer",42,"Business travel","Business",1824,2,2,2,2,4,5,4,4,4,4,4,4,4,3,35,45,9.9828165283608
"satisfied","Loyal Customer",56,"Business travel","Business",4001,3,3,3,3,2,5,4,3,3,4,3,4,3,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",45,"Business travel","Business",2861,4,4,4,4,3,4,5,5,5,5,5,4,5,3,0,8,7.24253573299665
"satisfied","Loyal Customer",52,"Business travel","Business",2332,5,5,5,5,2,4,1,4,4,4,4,3,4,4,15,0,-15.4402010689901
"satisfied","Loyal Customer",52,"Business travel","Business",3697,1,1,1,1,5,4,5,4,4,4,4,4,4,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",48,"Business travel","Business",3940,4,4,4,4,2,5,5,5,5,5,5,4,5,4,120,109,-9.21935868289768
"satisfied","Loyal Customer",55,"Business travel","Business",497,3,3,3,3,4,5,5,4,4,4,4,4,4,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",43,"Business travel","Business",1587,4,4,4,4,4,4,5,5,5,5,5,4,5,5,0,3,2.24253573299665
"satisfied","Loyal Customer",70,"Business travel","Business",3452,5,5,5,5,4,5,3,4,4,4,4,5,4,1,0,0,-0.757464267003349
"satisfied","Loyal Customer",56,"Business travel","Business",618,2,2,2,2,4,5,4,5,5,5,5,3,5,4,1,0,-1.7363133871358
"satisfied","Loyal Customer",43,"Business travel","Business",634,4,4,4,4,4,4,5,5,5,5,5,4,5,3,25,26,0.771307729685332
"satisfied","disloyal Customer",25,"Business travel","Business",2511,4,0,4,3,4,5,5,3,2,5,5,5,3,5,153,137,-13.5213796472686
"satisfied","Loyal Customer",39,"Business travel","Business",1933,3,3,1,3,4,2,2,5,5,5,5,3,5,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",60,"Business travel","Business",2687,2,2,2,2,5,5,5,4,4,4,4,4,4,4,35,31,-4.0171834716392
"satisfied","Loyal Customer",70,"Personal Travel","Business",557,4,4,4,4,4,4,5,4,4,5,4,4,4,3,1,0,-1.7363133871358
"satisfied","Loyal Customer",42,"Business travel","Business",1420,2,2,2,2,4,5,4,3,3,4,3,5,3,4,23,39,15.7290059699502
"satisfied","Loyal Customer",55,"Business travel","Business",343,2,5,2,2,5,5,4,5,5,5,5,3,5,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",38,"Business travel","Business",3279,3,3,1,3,2,5,4,5,5,5,5,4,5,5,4,0,-4.67286074753316
"satisfied","Loyal Customer",50,"Personal Travel","Business",549,4,1,1,1,2,5,3,4,4,4,4,4,4,3,0,0,-0.757464267003349
"satisfied","disloyal Customer",27,"Business travel","Business",2015,4,4,4,5,4,4,4,4,5,4,3,5,2,4,28,28,-0.165239630712028
"satisfied","Loyal Customer",33,"Business travel","Business",2213,4,4,4,4,3,2,5,5,5,5,5,3,5,2,0,0,-0.757464267003349
"satisfied","Loyal Customer",56,"Business travel","Business",886,4,4,4,4,4,5,4,4,4,4,4,4,4,3,0,0,-0.757464267003349
"satisfied","disloyal Customer",29,"Business travel","Business",2283,0,0,0,5,4,0,4,4,4,5,5,5,5,4,10,0,-10.5459554683279
"satisfied","Loyal Customer",55,"Business travel","Business",2168,2,2,2,2,5,5,4,4,4,4,4,5,4,5,27,12,-15.1863905105796
"satisfied","Loyal Customer",47,"Business travel","Business",494,2,2,2,2,3,5,3,4,4,4,4,5,4,1,0,0,-0.757464267003349
"satisfied","Loyal Customer",40,"Business travel","Business",2708,2,2,2,2,4,3,5,5,5,5,5,4,5,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",52,"Business travel","Business",2424,3,3,3,3,5,1,5,4,4,4,4,1,4,1,0,0,-0.757464267003349
"satisfied","Loyal Customer",37,"Business travel","Business",1167,1,1,1,1,3,4,4,3,3,3,3,5,3,4,0,1,0.242535732996651
"satisfied","Loyal Customer",44,"Business travel","Business",2379,3,3,3,3,5,4,1,4,4,4,4,4,4,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",54,"Business travel","Business",1315,4,4,5,4,5,4,4,4,4,4,4,5,4,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",44,"Business travel","Business",2183,1,1,1,1,4,3,5,4,4,5,4,5,4,4,57,52,-4.55186411455316
"satisfied","Loyal Customer",43,"Business travel","Business",4046,2,2,2,2,5,4,5,5,5,5,5,5,5,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",49,"Business travel","Business",3200,5,1,5,5,5,4,5,3,3,2,3,5,3,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",39,"Business travel","Business",525,3,3,3,3,5,5,4,5,5,5,5,3,5,4,1,0,-1.7363133871358
"satisfied","Loyal Customer",26,"Business travel","Business",3783,3,2,3,3,5,5,5,5,5,3,5,5,5,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",49,"Business travel","Business",1865,2,2,2,2,3,4,5,4,4,4,4,3,4,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",50,"Business travel","Business",449,5,5,5,5,4,5,4,4,4,4,4,5,4,5,93,79,-12.7904324393215
"satisfied","Loyal Customer",61,"Business travel","Business",3970,4,3,4,4,5,5,1,5,5,5,3,5,5,1,0,0,-0.757464267003349
"satisfied","Loyal Customer",40,"Business travel","Business",2481,3,4,3,3,4,4,4,4,4,4,4,5,4,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",53,"Business travel","Business",2481,5,5,5,5,2,5,5,2,2,2,2,5,2,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",12,"Business travel","Business",2855,2,2,2,2,5,5,5,5,5,3,5,5,4,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",40,"Business travel","Business",3630,3,3,3,3,5,4,5,5,5,5,5,4,5,3,7,0,-7.60940810793052
"satisfied","Loyal Customer",47,"Business travel","Business",1768,5,5,5,5,3,5,5,5,5,5,5,5,5,4,11,15,3.47519541153967
"satisfied","Loyal Customer",50,"Business travel","Business",450,4,4,4,4,5,5,4,3,3,4,3,5,3,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",49,"Business travel","Business",93,0,4,0,3,3,4,4,2,2,2,2,4,2,4,5,3,-2.65170986766561
"satisfied","Loyal Customer",37,"Business travel","Business",2507,5,5,5,5,2,4,4,4,4,4,4,3,4,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",52,"Business travel","Business",1977,1,1,1,1,4,4,5,4,4,4,4,3,4,5,14,24,9.53864805114231
"satisfied","Loyal Customer",25,"Business travel","Business",3902,2,2,2,2,4,4,4,4,3,4,3,2,5,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",55,"Business travel","Business",450,2,2,2,2,4,4,4,4,4,4,4,4,4,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",51,"Business travel","Business",1938,3,3,3,3,5,3,4,2,2,2,2,3,2,4,7,0,-7.60940810793052
"satisfied","Loyal Customer",38,"Business travel","Business",366,1,1,5,1,3,4,5,3,3,4,3,3,3,3,42,32,-9.86912731256637
"satisfied","disloyal Customer",37,"Business travel","Business",1744,5,5,5,5,4,5,4,4,5,4,4,3,5,4,10,8,-2.54595546832788
"satisfied","Loyal Customer",37,"Business travel","Business",2009,2,2,2,2,2,5,4,4,4,4,4,4,4,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",45,"Business travel","Business",483,3,3,3,3,3,4,5,5,5,5,5,4,5,5,4,4,-0.672860747533159
"satisfied","disloyal Customer",10,"Business travel","Business",3710,5,0,5,5,2,0,2,2,4,2,4,4,5,2,0,0,-0.757464267003349
"satisfied","disloyal Customer",21,"Business travel","Business",2099,5,0,5,2,5,5,5,5,5,3,5,4,4,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",45,"Business travel","Business",3618,4,4,4,4,1,5,1,5,5,5,5,3,5,1,0,17,16.2425357329967
"satisfied","Loyal Customer",31,"Business travel","Business",3053,5,5,5,5,2,2,2,2,5,3,3,3,1,2,0,0,-0.757464267003349
"satisfied","Loyal Customer",46,"Business travel","Business",311,4,4,4,4,3,4,5,5,5,5,5,3,5,4,75,61,-13.1711482769373
"satisfied","Loyal Customer",51,"Business travel","Business",2044,4,4,4,4,2,3,3,5,5,4,5,2,5,4,60,59,-0.488411474950513
"satisfied","Loyal Customer",56,"Business travel","Business",276,1,1,1,1,5,3,4,5,5,5,5,1,5,2,0,0,-0.757464267003349
"satisfied","disloyal Customer",22,"Business travel","Business",2029,5,0,5,2,4,0,4,4,3,3,4,5,4,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",12,"Personal Travel","Business",2549,1,1,1,1,4,5,4,5,5,5,5,5,5,5,3,0,-3.69401162740071
"satisfied","disloyal Customer",27,"Business travel","Business",1592,0,0,0,1,3,0,3,3,4,2,5,3,4,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",46,"Business travel","Business",955,4,4,4,4,3,5,4,3,3,4,3,3,3,5,0,7,6.24253573299665
"satisfied","Loyal Customer",30,"Business travel","Business",4909,5,5,4,5,2,2,2,2,4,5,5,5,4,2,0,3,2.24253573299665
"satisfied","Loyal Customer",54,"Business travel","Business",317,1,1,1,1,4,4,4,4,4,4,4,5,4,3,0,5,4.24253573299665
"satisfied","Loyal Customer",40,"Business travel","Business",239,2,4,2,2,5,5,5,4,4,4,4,4,4,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",42,"Business travel","Business",608,4,4,4,4,5,4,5,4,4,4,4,4,4,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",57,"Business travel","Business",1547,3,4,3,3,3,5,4,2,2,2,2,3,2,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",52,"Business travel","Business",2869,4,4,4,4,4,5,4,5,5,5,5,3,5,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",44,"Business travel","Business",2612,5,5,5,5,3,3,3,5,5,5,4,2,5,2,0,0,-0.757464267003349
"satisfied","Loyal Customer",30,"Business travel","Business",4227,2,2,4,2,4,4,4,4,3,5,5,3,5,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",24,"Business travel","Business",2296,3,3,2,3,4,4,4,4,2,2,5,2,3,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",44,"Business travel","Business",475,3,3,1,3,3,1,3,4,4,4,4,3,4,1,0,0,-0.757464267003349
"satisfied","Loyal Customer",47,"Business travel","Business",3388,3,3,3,3,2,5,5,4,4,4,4,3,4,3,12,5,-7.50365370859278
"satisfied","Loyal Customer",37,"Business travel","Business",3976,1,3,1,1,4,5,5,5,5,5,5,4,5,5,0,14,13.2425357329967
"satisfied","Loyal Customer",55,"Personal Travel","Business",326,2,2,2,2,5,5,5,5,5,2,5,4,4,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",60,"Business travel","Business",1850,2,2,4,2,3,4,4,2,2,2,2,4,2,4,12,7,-5.50365370859278
"satisfied","Loyal Customer",23,"Business travel","Business",1896,5,5,5,5,5,5,5,5,4,3,4,4,4,5,37,30,-6.9748817119041
"satisfied","Loyal Customer",40,"Personal Travel","Business",426,5,4,4,4,5,5,5,5,2,2,2,1,3,5,64,60,-3.40380795548033
"satisfied","Loyal Customer",43,"Business travel","Business",3764,2,2,2,2,3,5,5,5,5,5,5,5,5,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",52,"Business travel","Business",1847,2,2,2,2,3,4,4,3,3,3,3,5,3,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",41,"Business travel","Business",1096,2,2,2,2,4,4,4,4,4,4,4,3,4,4,6,0,-6.63055898779807
"satisfied","Loyal Customer",44,"Business travel","Business",3773,1,1,1,1,3,5,4,4,4,4,4,4,4,4,20,10,-10.3344466696524
"satisfied","Loyal Customer",36,"Business travel","Business",595,3,3,3,3,1,3,1,5,5,5,5,2,5,1,25,13,-12.2286922703147
"satisfied","Loyal Customer",39,"Business travel","Business",618,3,3,3,3,3,4,5,4,4,4,4,3,4,3,28,22,-6.16523963071203
"satisfied","Loyal Customer",43,"Business travel","Business",287,0,0,0,4,3,4,5,3,3,3,3,3,3,4,28,11,-17.165239630712
"satisfied","disloyal Customer",51,"Business travel","Business",2034,4,4,4,4,4,4,4,4,3,2,4,4,5,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",46,"Business travel","Business",628,4,4,1,4,5,5,4,4,4,5,4,4,4,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",54,"Business travel","Business",2820,1,1,1,1,4,4,5,2,2,2,2,4,2,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",27,"Business travel","Business",2326,1,1,1,1,4,4,4,4,4,5,4,2,5,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",47,"Business travel","Business",3669,2,2,2,2,2,5,4,2,2,2,2,4,2,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",33,"Business travel","Business",4011,5,5,5,5,4,4,4,4,4,5,4,3,5,4,0,5,4.24253573299665
"satisfied","Loyal Customer",44,"Business travel","Business",1890,3,3,3,3,3,4,5,3,3,3,3,3,3,5,21,33,11.6867042102151
"satisfied","Loyal Customer",54,"Business travel","Business",271,1,1,1,1,2,1,5,4,4,4,4,1,4,2,6,0,-6.63055898779807
"satisfied","Loyal Customer",40,"Business travel","Business",1366,5,5,5,5,3,4,4,5,5,5,5,5,5,4,2,0,-2.71516250726825
"satisfied","Loyal Customer",58,"Business travel","Business",2451,1,1,1,1,5,3,4,3,3,3,3,5,3,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",55,"Business travel","Business",1603,2,2,2,2,4,4,4,5,5,5,5,5,5,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",53,"Business travel","Business",1733,5,5,2,5,3,5,4,5,5,5,5,4,5,4,0,14,13.2425357329967
"satisfied","Loyal Customer",44,"Business travel","Business",2189,5,5,5,5,5,3,5,4,4,4,4,4,4,2,23,12,-11.2709940300498
"satisfied","Loyal Customer",52,"Business travel","Business",2969,4,4,4,4,5,5,5,5,5,4,5,5,5,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",28,"Business travel","Business",3070,2,1,2,2,5,5,5,5,5,2,5,5,5,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",53,"Personal Travel","Business",136,4,2,2,2,1,3,5,4,4,4,4,5,4,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",36,"Business travel","Business",1481,2,2,4,2,3,4,4,5,5,5,5,4,5,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",60,"Business travel","Business",344,1,1,1,1,4,4,4,5,5,5,5,5,5,3,1,0,-1.7363133871358
"satisfied","disloyal Customer",37,"Business travel","Business",1800,4,4,4,2,2,4,2,2,4,4,4,3,5,2,1,13,11.2636866128642
"satisfied","Loyal Customer",43,"Business travel","Business",413,4,4,4,4,2,1,2,4,4,4,4,5,4,2,0,0,-0.757464267003349
"satisfied","disloyal Customer",80,"Business travel","Business",272,5,5,5,3,5,2,1,4,4,5,4,1,4,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",28,"Personal Travel","Business",2138,5,5,5,4,3,5,3,3,4,2,4,4,5,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",51,"Business travel","Business",1908,5,5,5,5,5,4,4,4,4,4,4,3,4,4,0,4,3.24253573299665
"satisfied","Loyal Customer",58,"Business travel","Business",401,2,2,2,2,2,4,4,3,3,4,3,3,3,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",41,"Business travel","Business",1672,3,3,3,3,4,5,5,5,5,5,5,3,5,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",37,"Business travel","Business",3051,1,1,1,1,5,4,5,5,5,5,5,3,5,4,127,129,3.92869747617514
"satisfied","Loyal Customer",56,"Business travel","Business",1314,3,3,3,3,4,5,5,5,5,5,5,3,5,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",50,"Business travel","Business",603,2,2,2,2,3,4,5,4,4,4,4,3,4,4,13,0,-13.4825028287252
"satisfied","Loyal Customer",33,"Business travel","Business",3192,4,4,4,4,4,3,5,3,3,3,3,5,3,4,21,16,-5.31329578978486
"satisfied","disloyal Customer",37,"Business travel","Business",1765,4,4,4,2,3,4,3,3,4,3,5,3,5,3,0,3,2.24253573299665
"satisfied","disloyal Customer",39,"Business travel","Business",1822,4,4,4,1,3,4,3,3,4,4,4,3,4,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",25,"Business travel","Business",3960,0,0,0,1,1,1,3,1,5,5,5,5,5,1,0,0,-0.757464267003349
"satisfied","disloyal Customer",44,"Business travel","Business",1147,5,5,5,4,3,5,3,3,3,5,5,4,4,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",30,"Business travel","Business",4668,5,5,2,5,2,2,2,2,5,4,5,3,5,2,15,22,6.55979893100986
"satisfied","Loyal Customer",39,"Business travel","Business",2088,2,5,2,2,2,5,5,5,5,5,5,4,5,4,0,3,2.24253573299665
"satisfied","Loyal Customer",39,"Business travel","Business",830,5,3,5,5,3,5,5,1,1,2,1,4,1,3,4,0,-4.67286074753316
"satisfied","Loyal Customer",45,"Business travel","Business",2464,2,2,5,2,4,5,2,4,4,4,4,2,4,5,9,0,-9.56710634819542
"satisfied","Loyal Customer",56,"Business travel","Business",2479,4,4,4,4,5,4,5,5,5,5,5,3,5,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",22,"Business travel","Business",2558,1,1,1,1,2,2,2,2,3,3,5,4,5,2,0,0,-0.757464267003349
"satisfied","Loyal Customer",30,"Business travel","Business",3159,1,1,1,1,4,4,4,4,3,2,4,3,5,4,7,0,-7.60940810793052
"satisfied","Loyal Customer",47,"Business travel","Business",3898,3,3,2,3,3,5,4,4,4,4,4,5,4,4,11,5,-6.52480458846033
"satisfied","Loyal Customer",52,"Business travel","Business",659,3,3,3,3,4,5,5,5,5,5,5,4,5,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",28,"Business travel","Business",2061,3,3,3,3,4,4,4,4,4,5,4,4,4,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",22,"Business travel","Business",4774,3,3,3,3,5,5,5,5,4,3,4,3,5,5,26,21,-5.20754139044712
"satisfied","Loyal Customer",54,"Business travel","Business",1271,1,1,1,1,4,5,4,5,5,5,5,5,5,5,34,25,-9.03833435150674
"satisfied","Loyal Customer",54,"Business travel","Business",2735,4,3,4,4,3,5,4,4,4,4,4,4,4,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",49,"Business travel","Business",612,4,4,4,4,4,4,5,4,4,4,4,3,4,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",48,"Business travel","Business",1575,4,4,4,4,4,4,5,3,3,3,3,4,3,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",38,"Business travel","Business",2020,5,5,5,5,4,3,1,5,5,5,5,3,5,1,0,0,-0.757464267003349
"satisfied","Loyal Customer",59,"Business travel","Business",1503,2,5,2,2,4,4,5,5,5,5,5,5,5,5,10,0,-10.5459554683279
"satisfied","Loyal Customer",23,"Business travel","Business",2577,1,1,3,1,5,4,5,5,4,4,5,4,5,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",55,"Business travel","Business",2767,0,5,0,1,4,5,5,2,2,2,2,5,2,3,10,4,-6.54595546832788
"satisfied","Loyal Customer",49,"Business travel","Business",2567,3,3,3,3,4,5,5,4,4,5,4,3,4,5,0,1,0.242535732996651
"satisfied","Loyal Customer",57,"Business travel","Business",474,1,1,1,1,3,5,4,5,5,5,5,4,5,5,17,9,-8.39789930925505
"satisfied","Loyal Customer",30,"Business travel","Business",4160,2,2,2,2,5,5,5,5,3,5,4,4,5,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",58,"Business travel","Business",289,5,5,5,5,2,4,5,5,5,5,5,3,5,5,39,51,12.067420047831
"satisfied","disloyal Customer",39,"Business travel","Business",2058,5,5,5,3,3,5,3,3,5,4,1,1,1,3,13,19,5.51749717127477
"satisfied","Loyal Customer",53,"Business travel","Business",2361,1,1,1,1,5,5,5,5,5,4,5,4,5,4,24,39,14.7501568498178
"satisfied","Loyal Customer",55,"Business travel","Business",1552,5,5,5,5,5,5,4,5,5,5,5,3,5,3,16,6,-10.4190501891226
"satisfied","Loyal Customer",72,"Business travel","Business",106,3,3,5,3,3,5,5,3,3,4,3,3,3,2,0,0,-0.757464267003349
"satisfied","Loyal Customer",59,"Business travel","Business",1952,3,3,3,3,2,5,5,2,2,2,2,5,2,5,34,33,-1.03833435150674
"satisfied","Loyal Customer",38,"Business travel","Business",1752,4,4,5,4,3,1,1,3,3,3,3,2,3,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",36,"Business travel","Business",2998,5,5,5,5,3,5,5,5,5,5,5,3,5,4,0,5,4.24253573299665
"satisfied","Loyal Customer",44,"Personal Travel","Business",1236,5,3,5,3,2,4,2,5,5,5,5,3,5,2,0,0,-0.757464267003349
"satisfied","Loyal Customer",40,"Business travel","Business",202,0,5,0,2,4,4,4,5,5,4,4,5,5,3,38,33,-4.95373083203655
"satisfied","Loyal Customer",48,"Business travel","Business",2770,3,2,3,3,4,4,4,3,3,4,3,5,3,5,12,4,-8.50365370859278
"satisfied","Loyal Customer",49,"Business travel","Business",890,3,3,3,3,5,5,5,4,4,4,4,4,4,5,9,25,15.4328936518046
"satisfied","Loyal Customer",53,"Business travel","Business",1909,5,5,5,5,2,3,5,5,5,5,5,4,5,1,0,0,-0.757464267003349
"satisfied","Loyal Customer",24,"Personal Travel","Business",1303,0,1,0,3,4,0,4,4,2,3,3,1,4,4,5,0,-5.65170986766561
"satisfied","Loyal Customer",34,"Business travel","Business",2019,4,4,4,4,3,5,4,5,5,5,5,5,5,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",42,"Business travel","Business",1752,3,3,3,3,4,5,4,4,4,4,4,5,4,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",42,"Business travel","Business",2440,4,4,2,4,2,5,4,4,4,4,4,3,4,5,9,12,2.43289365180458
"satisfied","disloyal Customer",45,"Business travel","Business",1723,5,5,5,1,3,5,3,3,3,4,5,5,5,3,0,6,5.24253573299665
"satisfied","Loyal Customer",50,"Business travel","Business",384,1,1,1,1,3,4,5,4,4,4,4,4,4,5,4,0,-4.67286074753316
"satisfied","Loyal Customer",40,"Business travel","Business",279,4,4,4,4,3,4,4,5,5,5,5,3,5,3,2,7,4.28483749273174
"satisfied","Loyal Customer",52,"Business travel","Business",1430,1,1,1,1,2,5,5,5,5,5,5,3,5,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",48,"Business travel","Business",3704,4,4,4,4,4,5,4,5,5,5,5,3,5,3,7,2,-5.60940810793052
"satisfied","Loyal Customer",62,"Business travel","Business",265,1,1,1,1,2,1,3,5,5,5,3,5,5,5,3,2,-1.69401162740071
"satisfied","Loyal Customer",45,"Business travel","Business",326,2,2,2,2,3,4,4,4,4,4,4,3,4,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",28,"Business travel","Business",2080,3,3,3,3,2,2,2,2,1,2,5,4,5,2,0,0,-0.757464267003349
"satisfied","Loyal Customer",58,"Business travel","Business",3952,5,5,5,5,4,2,4,5,5,4,5,2,5,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",43,"Business travel","Business",274,2,2,2,2,3,5,4,5,5,5,5,3,5,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",43,"Business travel","Business",1634,5,5,5,5,3,5,5,5,5,5,5,4,5,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",34,"Business travel","Business",316,3,3,4,3,5,4,5,5,5,5,5,4,5,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",39,"Business travel","Business",3143,4,4,4,4,2,2,3,4,4,4,4,1,4,1,0,13,12.2425357329967
"satisfied","Loyal Customer",47,"Business travel","Business",397,4,4,4,4,4,4,5,5,5,5,5,4,5,5,4,0,-4.67286074753316
"satisfied","Loyal Customer",46,"Business travel","Business",3082,5,5,5,5,4,4,5,4,4,4,4,5,4,5,2,0,-2.71516250726825
"satisfied","Loyal Customer",56,"Business travel","Business",1081,2,2,2,2,5,4,5,5,5,4,5,4,5,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",50,"Business travel","Business",2498,3,3,3,3,5,3,5,5,5,5,5,4,5,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",22,"Business travel","Business",2021,0,0,0,2,3,3,3,3,4,4,3,5,2,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",52,"Business travel","Business",2198,4,4,4,4,4,3,4,4,4,4,4,4,4,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",50,"Business travel","Business",288,2,2,2,2,3,5,4,4,4,4,4,4,4,3,21,14,-7.31329578978486
"satisfied","Loyal Customer",57,"Business travel","Business",1845,2,3,2,2,2,5,4,5,5,5,5,3,5,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",38,"Business travel","Business",2289,2,2,2,2,5,4,3,4,4,5,4,1,4,2,4,13,8.32713925246684
"satisfied","Loyal Customer",50,"Business travel","Business",2074,5,5,5,5,4,4,5,5,5,5,5,5,5,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",31,"Business travel","Business",3243,2,2,2,2,3,3,3,3,3,5,3,3,1,3,0,0,-0.757464267003349
"satisfied","Loyal Customer",51,"Business travel","Business",204,2,2,4,2,4,5,4,5,5,5,5,5,5,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",48,"Business travel","Business",3321,2,2,2,2,2,5,4,5,5,5,5,5,5,4,0,0,-0.757464267003349
"satisfied","Loyal Customer",67,"Business travel","Business",2893,4,4,4,4,2,4,4,4,4,4,4,3,4,4,1,5,3.2636866128642
"satisfied","Loyal Customer",34,"Business travel","Business",409,5,5,5,5,2,5,4,4,4,4,4,3,4,4,17,14,-3.39789930925505
"satisfied","Loyal Customer",40,"Business travel","Business",2116,3,3,3,3,4,5,5,4,4,4,4,3,4,5,0,0,-0.757464267003349
"satisfied","Loyal Customer",47,"Business travel","Business",2599,3,3,4,3,4,5,5,5,5,5,5,3,5,3,0,0,-0.757464267003349
